id,label,text_a,text_b
9748,none,ambience,I would highly recommend this place!
9749,none,service,I would highly recommend this place!
9750,none,price,Total hipster-wannabe attitude in an otherwise sweet spot.
9751,none,anecdotes,Total hipster-wannabe attitude in an otherwise sweet spot.
9752,none,food,Total hipster-wannabe attitude in an otherwise sweet spot.
9753,positive,ambience,Total hipster-wannabe attitude in an otherwise sweet spot.
9754,negative,service,Total hipster-wannabe attitude in an otherwise sweet spot.
9755,none,price,"Yes, there might be a wait if you have no reservations."
9756,none,anecdotes,"Yes, there might be a wait if you have no reservations."
9757,none,food,"Yes, there might be a wait if you have no reservations."
9758,none,ambience,"Yes, there might be a wait if you have no reservations."
9759,negative,service,"Yes, there might be a wait if you have no reservations."
9760,none,price,Thank You Emilio.
9761,positive,anecdotes,Thank You Emilio.
9762,none,food,Thank You Emilio.
9763,none,ambience,Thank You Emilio.
9764,none,service,Thank You Emilio.
9765,none,price,First of all Dal Bukhara Rocks.
9766,positive,anecdotes,First of all Dal Bukhara Rocks.
9767,none,food,First of all Dal Bukhara Rocks.
9768,none,ambience,First of all Dal Bukhara Rocks.
9769,none,service,First of all Dal Bukhara Rocks.
9770,none,price,"Everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food."
9771,none,anecdotes,"Everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food."
9772,negative,food,"Everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food."
9773,none,ambience,"Everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food."
9774,negative,service,"Everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food."
9775,none,price,- i asked for them spicy and they were delicious).
9776,none,anecdotes,- i asked for them spicy and they were delicious).
9777,positive,food,- i asked for them spicy and they were delicious).
9778,none,ambience,- i asked for them spicy and they were delicious).
9779,none,service,- i asked for them spicy and they were delicious).
9780,positive,price,"It is terrific, as is the value."
9781,none,anecdotes,"It is terrific, as is the value."
9782,positive,food,"It is terrific, as is the value."
9783,none,ambience,"It is terrific, as is the value."
9784,none,service,"It is terrific, as is the value."
9785,none,price,The sicilian is my favorite it is moist not dry like most places but all their pizza is great!
9786,none,anecdotes,The sicilian is my favorite it is moist not dry like most places but all their pizza is great!
9787,positive,food,The sicilian is my favorite it is moist not dry like most places but all their pizza is great!
9788,none,ambience,The sicilian is my favorite it is moist not dry like most places but all their pizza is great!
9789,none,service,The sicilian is my favorite it is moist not dry like most places but all their pizza is great!
9790,none,price,Downstairs lounge is always a good attraction
9791,none,anecdotes,Downstairs lounge is always a good attraction
9792,none,food,Downstairs lounge is always a good attraction
9793,positive,ambience,Downstairs lounge is always a good attraction
9794,none,service,Downstairs lounge is always a good attraction
9795,negative,price,The menu prices are a bit expensive for what you get in quality and portion size.
9796,none,anecdotes,The menu prices are a bit expensive for what you get in quality and portion size.
9797,negative,food,The menu prices are a bit expensive for what you get in quality and portion size.
9798,none,ambience,The menu prices are a bit expensive for what you get in quality and portion size.
9799,none,service,The menu prices are a bit expensive for what you get in quality and portion size.
9800,none,price,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed."
9801,none,anecdotes,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed."
9802,positive,food,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed."
9803,none,ambience,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed."
9804,positive,service,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed."
9805,none,price,"(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine."
9806,none,anecdotes,"(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine."
9807,none,food,"(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine."
9808,none,ambience,"(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine."
9809,negative,service,"(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine."
9810,none,price,The takeout is great too since they give high quality tupperware as well.
9811,none,anecdotes,The takeout is great too since they give high quality tupperware as well.
9812,none,food,The takeout is great too since they give high quality tupperware as well.
9813,none,ambience,The takeout is great too since they give high quality tupperware as well.
9814,positive,service,The takeout is great too since they give high quality tupperware as well.
9815,none,price,"The food was not fresh, the sauces were bland and very oily."
9816,none,anecdotes,"The food was not fresh, the sauces were bland and very oily."
9817,negative,food,"The food was not fresh, the sauces were bland and very oily."
9818,none,ambience,"The food was not fresh, the sauces were bland and very oily."
9819,none,service,"The food was not fresh, the sauces were bland and very oily."
9820,none,price,"Off the beaten path, this jewel of a restaurant shines just one block away from the plethora of 6th street Indian restaurants."
9821,positive,anecdotes,"Off the beaten path, this jewel of a restaurant shines just one block away from the plethora of 6th street Indian restaurants."
9822,none,food,"Off the beaten path, this jewel of a restaurant shines just one block away from the plethora of 6th street Indian restaurants."
9823,none,ambience,"Off the beaten path, this jewel of a restaurant shines just one block away from the plethora of 6th street Indian restaurants."
9824,none,service,"Off the beaten path, this jewel of a restaurant shines just one block away from the plethora of 6th street Indian restaurants."
9825,negative,price,Could be pricey without a prix fixe meal.
9826,none,anecdotes,Could be pricey without a prix fixe meal.
9827,none,food,Could be pricey without a prix fixe meal.
9828,none,ambience,Could be pricey without a prix fixe meal.
9829,none,service,Could be pricey without a prix fixe meal.
9830,none,price,This is definitely an  excellent date spot because of the ambiance and on the weekends the  night scene is more than alive.
9831,none,anecdotes,This is definitely an  excellent date spot because of the ambiance and on the weekends the  night scene is more than alive.
9832,none,food,This is definitely an  excellent date spot because of the ambiance and on the weekends the  night scene is more than alive.
9833,positive,ambience,This is definitely an  excellent date spot because of the ambiance and on the weekends the  night scene is more than alive.
9834,none,service,This is definitely an  excellent date spot because of the ambiance and on the weekends the  night scene is more than alive.
9835,none,price,I would defiantly come back here again as one of my top choices.
9836,positive,anecdotes,I would defiantly come back here again as one of my top choices.
9837,none,food,I would defiantly come back here again as one of my top choices.
9838,none,ambience,I would defiantly come back here again as one of my top choices.
9839,none,service,I would defiantly come back here again as one of my top choices.
9840,none,price,One of us actually liked the expresso - that's it.
9841,none,anecdotes,One of us actually liked the expresso - that's it.
9842,conflict,food,One of us actually liked the expresso - that's it.
9843,none,ambience,One of us actually liked the expresso - that's it.
9844,none,service,One of us actually liked the expresso - that's it.
9845,none,price,Everyone was more then happy with his choices.
9846,none,anecdotes,Everyone was more then happy with his choices.
9847,none,food,Everyone was more then happy with his choices.
9848,none,ambience,Everyone was more then happy with his choices.
9849,positive,service,Everyone was more then happy with his choices.
9850,none,price,"Again, the waitress was awesome."
9851,none,anecdotes,"Again, the waitress was awesome."
9852,none,food,"Again, the waitress was awesome."
9853,none,ambience,"Again, the waitress was awesome."
9854,positive,service,"Again, the waitress was awesome."
9855,none,price,Worth the trip from Manhattan.
9856,positive,anecdotes,Worth the trip from Manhattan.
9857,none,food,Worth the trip from Manhattan.
9858,none,ambience,Worth the trip from Manhattan.
9859,none,service,Worth the trip from Manhattan.
9860,none,price,I loved everythig about it-especially the shows and actors.
9861,positive,anecdotes,I loved everythig about it-especially the shows and actors.
9862,none,food,I loved everythig about it-especially the shows and actors.
9863,positive,ambience,I loved everythig about it-especially the shows and actors.
9864,none,service,I loved everythig about it-especially the shows and actors.
9865,none,price,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.
9866,none,anecdotes,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.
9867,positive,food,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.
9868,none,ambience,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.
9869,positive,service,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.
9870,none,price,"The food was just OK, I would never go back."
9871,negative,anecdotes,"The food was just OK, I would never go back."
9872,neutral,food,"The food was just OK, I would never go back."
9873,none,ambience,"The food was just OK, I would never go back."
9874,none,service,"The food was just OK, I would never go back."
9875,none,price,Zero ambiance to boot.
9876,none,anecdotes,Zero ambiance to boot.
9877,none,food,Zero ambiance to boot.
9878,negative,ambience,Zero ambiance to boot.
9879,none,service,Zero ambiance to boot.
9880,none,price,Got a little loud after 8pm when the joint got full.
9881,none,anecdotes,Got a little loud after 8pm when the joint got full.
9882,none,food,Got a little loud after 8pm when the joint got full.
9883,negative,ambience,Got a little loud after 8pm when the joint got full.
9884,none,service,Got a little loud after 8pm when the joint got full.
9885,none,price,Scalina Fedeli reminded me why service is so integral to fine dining.
9886,none,anecdotes,Scalina Fedeli reminded me why service is so integral to fine dining.
9887,none,food,Scalina Fedeli reminded me why service is so integral to fine dining.
9888,none,ambience,Scalina Fedeli reminded me why service is so integral to fine dining.
9889,positive,service,Scalina Fedeli reminded me why service is so integral to fine dining.
9890,none,price,i recommend the thai popcorn :)
9891,none,anecdotes,i recommend the thai popcorn :)
9892,positive,food,i recommend the thai popcorn :)
9893,none,ambience,i recommend the thai popcorn :)
9894,none,service,i recommend the thai popcorn :)
9895,none,price,I can't wait for the nex time.
9896,positive,anecdotes,I can't wait for the nex time.
9897,none,food,I can't wait for the nex time.
9898,none,ambience,I can't wait for the nex time.
9899,none,service,I can't wait for the nex time.
9900,none,price,"Everything looks great, the drinks, the decor, the food, even the people."
9901,none,anecdotes,"Everything looks great, the drinks, the decor, the food, even the people."
9902,positive,food,"Everything looks great, the drinks, the decor, the food, even the people."
9903,positive,ambience,"Everything looks great, the drinks, the decor, the food, even the people."
9904,none,service,"Everything looks great, the drinks, the decor, the food, even the people."
9905,none,price,As soon as my father lifted his pen from the check a chef appeared to usher us out.
9906,none,anecdotes,As soon as my father lifted his pen from the check a chef appeared to usher us out.
9907,none,food,As soon as my father lifted his pen from the check a chef appeared to usher us out.
9908,none,ambience,As soon as my father lifted his pen from the check a chef appeared to usher us out.
9909,negative,service,As soon as my father lifted his pen from the check a chef appeared to usher us out.
9910,none,price,The parathas and kebabs are made when ordered ensuring a level of freshness that is unsurpassed.
9911,none,anecdotes,The parathas and kebabs are made when ordered ensuring a level of freshness that is unsurpassed.
9912,positive,food,The parathas and kebabs are made when ordered ensuring a level of freshness that is unsurpassed.
9913,none,ambience,The parathas and kebabs are made when ordered ensuring a level of freshness that is unsurpassed.
9914,none,service,The parathas and kebabs are made when ordered ensuring a level of freshness that is unsurpassed.
9915,none,price,Great neighborhood joint.
9916,positive,anecdotes,Great neighborhood joint.
9917,none,food,Great neighborhood joint.
9918,none,ambience,Great neighborhood joint.
9919,none,service,Great neighborhood joint.
9920,none,price,The tuna and wasabe potatoes are excellent.
9921,none,anecdotes,The tuna and wasabe potatoes are excellent.
9922,positive,food,The tuna and wasabe potatoes are excellent.
9923,none,ambience,The tuna and wasabe potatoes are excellent.
9924,none,service,The tuna and wasabe potatoes are excellent.
9925,none,price,The only disappointment was the coat check girls who didn't seem to know what a customer is on a realtively non-busy night (for the coat check girls).
9926,none,anecdotes,The only disappointment was the coat check girls who didn't seem to know what a customer is on a realtively non-busy night (for the coat check girls).
9927,none,food,The only disappointment was the coat check girls who didn't seem to know what a customer is on a realtively non-busy night (for the coat check girls).
9928,none,ambience,The only disappointment was the coat check girls who didn't seem to know what a customer is on a realtively non-busy night (for the coat check girls).
9929,negative,service,The only disappointment was the coat check girls who didn't seem to know what a customer is on a realtively non-busy night (for the coat check girls).
9930,none,price,My fiance took me to Scopa last week for my birthday and I couldn't believe the food.
9931,neutral,anecdotes,My fiance took me to Scopa last week for my birthday and I couldn't believe the food.
9932,positive,food,My fiance took me to Scopa last week for my birthday and I couldn't believe the food.
9933,none,ambience,My fiance took me to Scopa last week for my birthday and I couldn't believe the food.
9934,none,service,My fiance took me to Scopa last week for my birthday and I couldn't believe the food.
9935,none,price,Ummm...the beer was cold.
9936,none,anecdotes,Ummm...the beer was cold.
9937,positive,food,Ummm...the beer was cold.
9938,none,ambience,Ummm...the beer was cold.
9939,none,service,Ummm...the beer was cold.
9940,none,price,I take all my NYC guests to VT's.
9941,positive,anecdotes,I take all my NYC guests to VT's.
9942,none,food,I take all my NYC guests to VT's.
9943,none,ambience,I take all my NYC guests to VT's.
9944,none,service,I take all my NYC guests to VT's.
9945,none,price,"It is sometimes a little cramped, and can get a little warm, but hello, it's NYC!"
9946,none,anecdotes,"It is sometimes a little cramped, and can get a little warm, but hello, it's NYC!"
9947,none,food,"It is sometimes a little cramped, and can get a little warm, but hello, it's NYC!"
9948,conflict,ambience,"It is sometimes a little cramped, and can get a little warm, but hello, it's NYC!"
9949,none,service,"It is sometimes a little cramped, and can get a little warm, but hello, it's NYC!"
9950,none,price,"We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house."
9951,none,anecdotes,"We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house."
9952,positive,food,"We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house."
9953,none,ambience,"We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house."
9954,positive,service,"We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house."
9955,none,price,"Good crowd, good outdoor seating, with a hip japanese vibe."
9956,none,anecdotes,"Good crowd, good outdoor seating, with a hip japanese vibe."
9957,none,food,"Good crowd, good outdoor seating, with a hip japanese vibe."
9958,positive,ambience,"Good crowd, good outdoor seating, with a hip japanese vibe."
9959,none,service,"Good crowd, good outdoor seating, with a hip japanese vibe."
9960,none,price,"Even with the prix fixe pricing, this restaurant is not worth it."
9961,negative,anecdotes,"Even with the prix fixe pricing, this restaurant is not worth it."
9962,none,food,"Even with the prix fixe pricing, this restaurant is not worth it."
9963,none,ambience,"Even with the prix fixe pricing, this restaurant is not worth it."
9964,none,service,"Even with the prix fixe pricing, this restaurant is not worth it."
9965,none,price,"We asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty."
9966,none,anecdotes,"We asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty."
9967,none,food,"We asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty."
9968,none,ambience,"We asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty."
9969,negative,service,"We asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty."
9970,none,price,"Good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case."
9971,positive,anecdotes,"Good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case."
9972,none,food,"Good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case."
9973,none,ambience,"Good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case."
9974,none,service,"Good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case."
9975,none,price,"However, their popularity has yet to slow down, and I still find myself drawn to their ambiance and delectable reputation."
9976,positive,anecdotes,"However, their popularity has yet to slow down, and I still find myself drawn to their ambiance and delectable reputation."
9977,none,food,"However, their popularity has yet to slow down, and I still find myself drawn to their ambiance and delectable reputation."
9978,positive,ambience,"However, their popularity has yet to slow down, and I still find myself drawn to their ambiance and delectable reputation."
9979,none,service,"However, their popularity has yet to slow down, and I still find myself drawn to their ambiance and delectable reputation."
9980,none,price,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch."
9981,none,anecdotes,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch."
9982,positive,food,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch."
9983,positive,ambience,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch."
9984,none,service,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch."
9985,none,price,"The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor."
9986,none,anecdotes,"The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor."
9987,negative,food,"The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor."
9988,none,ambience,"The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor."
9989,negative,service,"The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor."
9990,none,price,"The view is spectacular, and the food is great."
9991,none,anecdotes,"The view is spectacular, and the food is great."
9992,positive,food,"The view is spectacular, and the food is great."
9993,positive,ambience,"The view is spectacular, and the food is great."
9994,none,service,"The view is spectacular, and the food is great."
9995,none,price,"The place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and I got our food, the line reached the door."
9996,neutral,anecdotes,"The place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and I got our food, the line reached the door."
9997,none,food,"The place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and I got our food, the line reached the door."
9998,conflict,ambience,"The place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and I got our food, the line reached the door."
9999,none,service,"The place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and I got our food, the line reached the door."
10000,none,price,Good bagels and good cream cheese.
10001,none,anecdotes,Good bagels and good cream cheese.
10002,positive,food,Good bagels and good cream cheese.
10003,none,ambience,Good bagels and good cream cheese.
10004,none,service,Good bagels and good cream cheese.
10005,none,price,"The food is wonderful, tasty and filling, and the service is professional and friendly."
10006,none,anecdotes,"The food is wonderful, tasty and filling, and the service is professional and friendly."
10007,positive,food,"The food is wonderful, tasty and filling, and the service is professional and friendly."
10008,none,ambience,"The food is wonderful, tasty and filling, and the service is professional and friendly."
10009,positive,service,"The food is wonderful, tasty and filling, and the service is professional and friendly."
10010,positive,price,It is also extremely well priced.
10011,none,anecdotes,It is also extremely well priced.
10012,none,food,It is also extremely well priced.
10013,none,ambience,It is also extremely well priced.
10014,none,service,It is also extremely well priced.
10015,none,price,Always great service!
10016,none,anecdotes,Always great service!
10017,none,food,Always great service!
10018,none,ambience,Always great service!
10019,positive,service,Always great service!
10020,none,price,I am happy i did the food was awsome.
10021,none,anecdotes,I am happy i did the food was awsome.
10022,positive,food,I am happy i did the food was awsome.
10023,none,ambience,I am happy i did the food was awsome.
10024,none,service,I am happy i did the food was awsome.
10025,none,price,I have been in many restaurants all over the city and Roth's Steakhouse has quickly become one of my favorites.
10026,positive,anecdotes,I have been in many restaurants all over the city and Roth's Steakhouse has quickly become one of my favorites.
10027,none,food,I have been in many restaurants all over the city and Roth's Steakhouse has quickly become one of my favorites.
10028,none,ambience,I have been in many restaurants all over the city and Roth's Steakhouse has quickly become one of my favorites.
10029,none,service,I have been in many restaurants all over the city and Roth's Steakhouse has quickly become one of my favorites.
10030,none,price,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone."
10031,none,anecdotes,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone."
10032,negative,food,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone."
10033,none,ambience,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone."
10034,none,service,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone."
10035,none,price,A bit breezy up there on the mezzanine from the wind coming from the tracks.
10036,neutral,anecdotes,A bit breezy up there on the mezzanine from the wind coming from the tracks.
10037,none,food,A bit breezy up there on the mezzanine from the wind coming from the tracks.
10038,negative,ambience,A bit breezy up there on the mezzanine from the wind coming from the tracks.
10039,none,service,A bit breezy up there on the mezzanine from the wind coming from the tracks.
10040,none,price,I went to DF for Valentines Day dinner.
10041,neutral,anecdotes,I went to DF for Valentines Day dinner.
10042,none,food,I went to DF for Valentines Day dinner.
10043,none,ambience,I went to DF for Valentines Day dinner.
10044,none,service,I went to DF for Valentines Day dinner.
10045,none,price,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab."
10046,none,anecdotes,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab."
10047,positive,food,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab."
10048,none,ambience,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab."
10049,none,service,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab."
10050,none,price,I LOVED THE SHOWS.
10051,positive,anecdotes,I LOVED THE SHOWS.
10052,none,food,I LOVED THE SHOWS.
10053,positive,ambience,I LOVED THE SHOWS.
10054,none,service,I LOVED THE SHOWS.
10055,none,price,"and i have been around the block, to say the very least."
10056,neutral,anecdotes,"and i have been around the block, to say the very least."
10057,none,food,"and i have been around the block, to say the very least."
10058,none,ambience,"and i have been around the block, to say the very least."
10059,none,service,"and i have been around the block, to say the very least."
10060,none,price,We could have made a meal of the yummy dumplings from the dumpling menu.
10061,none,anecdotes,We could have made a meal of the yummy dumplings from the dumpling menu.
10062,positive,food,We could have made a meal of the yummy dumplings from the dumpling menu.
10063,none,ambience,We could have made a meal of the yummy dumplings from the dumpling menu.
10064,none,service,We could have made a meal of the yummy dumplings from the dumpling menu.
10065,none,price,The aesthetics of this place are like an airport lounge.
10066,none,anecdotes,The aesthetics of this place are like an airport lounge.
10067,none,food,The aesthetics of this place are like an airport lounge.
10068,negative,ambience,The aesthetics of this place are like an airport lounge.
10069,none,service,The aesthetics of this place are like an airport lounge.
10070,positive,price,"Then, get ripped on free box wine."
10071,none,anecdotes,"Then, get ripped on free box wine."
10072,positive,food,"Then, get ripped on free box wine."
10073,none,ambience,"Then, get ripped on free box wine."
10074,none,service,"Then, get ripped on free box wine."
10075,none,price,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
10076,positive,anecdotes,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
10077,positive,food,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
10078,none,ambience,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
10079,none,service,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.
10080,none,price,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."
10081,none,anecdotes,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."
10082,negative,food,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."
10083,none,ambience,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."
10084,negative,service,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."
10085,none,price,The food itself was just ok - nothing spectacular - but the service was awful.
10086,none,anecdotes,The food itself was just ok - nothing spectacular - but the service was awful.
10087,neutral,food,The food itself was just ok - nothing spectacular - but the service was awful.
10088,none,ambience,The food itself was just ok - nothing spectacular - but the service was awful.
10089,negative,service,The food itself was just ok - nothing spectacular - but the service was awful.
10090,none,price,The pizza is yummy and I like the atmoshpere.
10091,none,anecdotes,The pizza is yummy and I like the atmoshpere.
10092,positive,food,The pizza is yummy and I like the atmoshpere.
10093,positive,ambience,The pizza is yummy and I like the atmoshpere.
10094,none,service,The pizza is yummy and I like the atmoshpere.
10095,none,price,"As there were so many to choose from we wandered up and down the street looking in the windows and such noticicing many empty seats ,except at Taj Mahal."
10096,neutral,anecdotes,"As there were so many to choose from we wandered up and down the street looking in the windows and such noticicing many empty seats ,except at Taj Mahal."
10097,none,food,"As there were so many to choose from we wandered up and down the street looking in the windows and such noticicing many empty seats ,except at Taj Mahal."
10098,none,ambience,"As there were so many to choose from we wandered up and down the street looking in the windows and such noticicing many empty seats ,except at Taj Mahal."
10099,none,service,"As there were so many to choose from we wandered up and down the street looking in the windows and such noticicing many empty seats ,except at Taj Mahal."
10100,none,price,"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it."
10101,none,anecdotes,"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it."
10102,negative,food,"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it."
10103,none,ambience,"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it."
10104,negative,service,"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it."
10105,none,price,Give it a try and enjoy.
10106,positive,anecdotes,Give it a try and enjoy.
10107,none,food,Give it a try and enjoy.
10108,none,ambience,Give it a try and enjoy.
10109,none,service,Give it a try and enjoy.
10110,none,price,Good food.
10111,none,anecdotes,Good food.
10112,positive,food,Good food.
10113,none,ambience,Good food.
10114,none,service,Good food.
10115,none,price,...and that's saying a lot.
10116,neutral,anecdotes,...and that's saying a lot.
10117,none,food,...and that's saying a lot.
10118,none,ambience,...and that's saying a lot.
10119,none,service,...and that's saying a lot.
10120,none,price,"those rolls were big, but not good and sashimi wasn't fresh."
10121,none,anecdotes,"those rolls were big, but not good and sashimi wasn't fresh."
10122,negative,food,"those rolls were big, but not good and sashimi wasn't fresh."
10123,none,ambience,"those rolls were big, but not good and sashimi wasn't fresh."
10124,none,service,"those rolls were big, but not good and sashimi wasn't fresh."
10125,none,price,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before."
10126,none,anecdotes,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before."
10127,positive,food,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before."
10128,none,ambience,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before."
10129,none,service,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before."
10130,none,price,The only thing I could get attention from was one of at least two cats running around that kept batting at my table.
10131,negative,anecdotes,The only thing I could get attention from was one of at least two cats running around that kept batting at my table.
10132,none,food,The only thing I could get attention from was one of at least two cats running around that kept batting at my table.
10133,none,ambience,The only thing I could get attention from was one of at least two cats running around that kept batting at my table.
10134,none,service,The only thing I could get attention from was one of at least two cats running around that kept batting at my table.
10135,none,price,if your into thai..you cannot miss this great restaurant.
10136,positive,anecdotes,if your into thai..you cannot miss this great restaurant.
10137,none,food,if your into thai..you cannot miss this great restaurant.
10138,none,ambience,if your into thai..you cannot miss this great restaurant.
10139,none,service,if your into thai..you cannot miss this great restaurant.
10140,none,price,"Going to Ballato's is like coming home and eating in my own kitchen, an absolute delight!"
10141,positive,anecdotes,"Going to Ballato's is like coming home and eating in my own kitchen, an absolute delight!"
10142,none,food,"Going to Ballato's is like coming home and eating in my own kitchen, an absolute delight!"
10143,none,ambience,"Going to Ballato's is like coming home and eating in my own kitchen, an absolute delight!"
10144,none,service,"Going to Ballato's is like coming home and eating in my own kitchen, an absolute delight!"
10145,conflict,price,"try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great."
10146,none,anecdotes,"try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great."
10147,positive,food,"try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great."
10148,none,ambience,"try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great."
